;ticket_title;labels;priority;points;ticket_id;list_id;owner;list_name;team
0;Labelling top 10K / 7jours vs 2K;[{u'color': u'red', u'id': u'5bd1bdd38a03505a59981f8c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Labelling'}];;;5bd06cc4fe9ff3394c5973f9;5bd1b76ce6c94a3aa3f9bc02;[5b39db43ef6280f9a0721105];Done;
1;Sell Benchmark Key Metrics - Call Reason;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'green', u'id': u'5bc90376a724a908c08b2138', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Front'}];;;5bcd8c4c92c2d32caffcde11;5bcd1caaa73c2502f6157da0;[5b8e32c757c7a61b70ec8fe1];To Do;Front
2;Sell Benchmark Ecosystem - Chart;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'green', u'id': u'5bc90376a724a908c08b2138', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Front'}];;;5bcd8c4c4a1caf33a6dc6b30;5bcd1caaa73c2502f6157da0;[];To Do;Front
3;Sell Benchmark Key Metrics - App Coordination Metrics;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'yellow', u'id': u'5bc90376a724a908c08b2139', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'API'}];;;5bcd8c4ce96ac662fc0ad124;5bcd1caaa73c2502f6157da0;[56dc2c4f70fac630d6edcb74];To Do;API
4;Sell Market Alerts Scope - Meeting;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'yellow', u'id': u'5bc90376a724a908c08b2139', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'API'}];;;5bcd8c4c30b54d354e234da6;5bcd1caaa73c2502f6157da0;[];To Do;API
5;Daily collect setting adaptation - RXB Scraper - déploiement;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'red', u'id': u'5bc90376a724a908c08b213b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'PI'}];;;5bcd8c4ca32c2b8770ed6046;5bcd1caaa73c2502f6157da0;[5b14fe940ea3caecf2730da7, 5b11207755e4e706bb81a64a];To Do;PI
6;Sell Market Alerts Scope - App Coordination Scope;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'yellow', u'id': u'5bc90376a724a908c08b2139', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'API'}];;;5bcd8c4c380945261ef7d791;5bcd1caaa73c2502f6157da0;[];To Do;API
7;Daily collect setting adaptation - Criteo - déploiement;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'red', u'id': u'5bc90376a724a908c08b213b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'PI'}];;;5bcd8c4d8fc1ba0ed4ffa678;5bcd1caaa73c2502f6157da0;[5b14fe940ea3caecf2730da7, 5b11207755e4e706bb81a64a];To Do;PI
8;Daily collect setting adaptation - GDX Scraper - catch up;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4de9e6458f1a8dcc11;5bcd1caaa73c2502f6157da0;[];To Do;Support
9;Sell Benchmark Key Metrics - App Coordination Other;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'yellow', u'id': u'5bc90376a724a908c08b2139', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'API'}];;;5bcd8c4d8d29be7f97ab34a1;5bcd1caaa73c2502f6157da0;[];To Do;API
10;Daily collect setting adaptation - Test and wrap up;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'red', u'id': u'5bc90376a724a908c08b213b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'PI'}];;;5bcd8c4dc9a69557de063cde;5bcd1caaa73c2502f6157da0;[5b14fe940ea3caecf2730da7, 5b11207755e4e706bb81a64a];To Do;PI
11;Daily collect setting adaptation - RXB Scraper - QA;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'lime', u'id': u'5bcce0e29b5316036267602e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'QA'}];;;5bcd8c4d91374c5efad5fdc1;5bcd1caaa73c2502f6157da0;[];To Do;QA
12;Daily collect setting adaptation - RXB Scraper - catch up;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4d92c2d32caffcde27;5bcd1caaa73c2502f6157da0;[];To Do;Support
13;Daily collect setting adaptation - TDS - catch up;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4db0560535486de723;5bcd1caaa73c2502f6157da0;[];To Do;Support
14;Daily collect setting adaptation - Criteo - QA;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'lime', u'id': u'5bcce0e29b5316036267602e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'QA'}];;;5bcd8c4de47e0d3658ae2ce8;5bcd1caaa73c2502f6157da0;[];To Do;QA
15;Daily collect setting adaptation - SPX - catch up;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4d15c7063660598495;5bcd1caaa73c2502f6157da0;[];To Do;Support
16;Daily collect setting adaptation - SPX - QA;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'lime', u'id': u'5bcce0e29b5316036267602e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'QA'}];;;5bcd8c4d42f2ef05402f2dc5;5bcd1caaa73c2502f6157da0;[];To Do;QA
17;Daily collect setting adaptation - TDS - QA;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'lime', u'id': u'5bcce0e29b5316036267602e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'QA'}];;;5bcd8c4d859fc85d5beef235;5bcd1caaa73c2502f6157da0;[];To Do;QA
18;Exploration - Workshop 2;[{u'color': None, u'id': u'5bcd17fc4d28182c2e99778c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Custom_User'}, {u'color': u'yellow', u'id': u'5bc90376a724a908c08b2139', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'API'}];;;5bcd8c4d15c706366059849c;5bcd1caaa73c2502f6157da0;[];To Do;API
19;Daily collect setting adaptation - Criteo - catch up;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4de4cdc547870931ff;5bcd1caaa73c2502f6157da0;[];To Do;Support
20;Exploration - Benchmark;[{u'color': None, u'id': u'5bcd17fc4d28182c2e99778c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Custom_User'}, {u'color': u'yellow', u'id': u'5bc90376a724a908c08b2139', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'API'}];;;5bcd8c4dfb007c7f9e23328d;5bcd1caaa73c2502f6157da0;[];To Do;API
21;New Labelling workflow to the post ETL - Code Review;[{u'color': None, u'id': u'5bcd183fd884c8699366e715', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Labeling'}, {u'color': u'yellow', u'id': u'5bc90376a724a908c08b2139', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'API'}];;;5bcd8c4da32c2b8770ed6053;5bcd1caaa73c2502f6157da0;[];To Do;API
22;New Labelling workflow to the post ETL - Mapping Proposal fix worker;[{u'color': None, u'id': u'5bcd183fd884c8699366e715', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Labeling'}, {u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bcd8c4d8fc1ba0ed4ffa685;5bcd1caaa73c2502f6157da0;[5b112203e6202c34415dcfde];To Do;DPS
23;New Labelling workflow to the post ETL - Import Label and Mapping;[{u'color': None, u'id': u'5bcd183fd884c8699366e715', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Labeling'}, {u'color': u'black', u'id': u'5bcce0efd8f4d227abff7a5a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Archi.'}];;;5bcd8c4d859fc85d5beef242;5bcd1caaa73c2502f6157da0;[];To Do;Archi.
24;New Labelling workflow to the post ETL - Adapt code with new bucket (Scala);[{u'color': None, u'id': u'5bcd183fd884c8699366e715', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Labeling'}, {u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bcd8c4de96ac662fc0ad131;5bcd1caaa73c2502f6157da0;[5b9637a81b8bf6766e957210];To Do;DPS
25;New Labelling workflow to the post ETL - Adapt code with new bucket (Ruby);[{u'color': None, u'id': u'5bcd183fd884c8699366e715', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Labeling'}, {u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bcd8c4dabecf40b55feae19;5bcd1caaa73c2502f6157da0;[5b9660ed32342874a47d0328];To Do;DPS
26;Daily collect setting adaptation - SPX - déploiement;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'red', u'id': u'5bc90376a724a908c08b213b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'PI'}];;;5bcd8c4dbb482d1cac5298fb;5bcd1caaa73c2502f6157da0;[5b11207755e4e706bb81a64a, 5b14fe940ea3caecf2730da7];To Do;PI
27;Exploration - Workshop 1;[{u'color': None, u'id': u'5bcd17fc4d28182c2e99778c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Custom_User'}, {u'color': u'yellow', u'id': u'5bc90376a724a908c08b2139', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'API'}];;;5bcd8c4d4a1caf33a6dc6b43;5bcd1caaa73c2502f6157da0;[];To Do;API
28;V1 Media Type - AXB add media_type dimension catchup;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4e94397c4c64585a80;5bcd1caaa73c2502f6157da0;[];To Do;Support
29;V1 Media Type - RXB add media_type dimension catchup;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4e22ea4447803c00ba;5bcd1caaa73c2502f6157da0;[];To Do;Support
30;V1 Media Type - IDX add media_type dimension catchup;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4e387f6964a22123fa;5bcd1caaa73c2502f6157da0;[];To Do;Support
31;New Labelling workflow to the post ETL - Request and Import Proposal;[{u'color': None, u'id': u'5bcd183fd884c8699366e715', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Labeling'}, {u'color': u'black', u'id': u'5bcce0efd8f4d227abff7a5a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Archi.'}];;;5bcd8c4d0591a301865d7343;5bcd1caaa73c2502f6157da0;[5bbf1f203d2443419be530c9];To Do;Archi.
32;V1 Media Type - IDX add media_type dimension ETL;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bcd8c4e47726d50ae6714af;5bcd1caaa73c2502f6157da0;[5b112203e6202c34415dcfde];To Do;DPS
33;New Labelling workflow to the post ETL - Workflow diagram;[{u'color': None, u'id': u'5bcd183fd884c8699366e715', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Labeling'}, {u'color': u'black', u'id': u'5bcce0efd8f4d227abff7a5a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Archi.'}];;;5bcd8c4e4a1caf33a6dc6b46;5bcd1caaa73c2502f6157da0;[];To Do;Archi.
34;V1 Media Type - SMA add media_type dimension catchup;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4ef85b8d649b416e1f;5bcd1caaa73c2502f6157da0;[];To Do;Support
35;V1 Media Type - GDX add media_type dimension catchup;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4e8bdd6a505e6d5a4d;5bcd1caaa73c2502f6157da0;[];To Do;Support
36;V1 Media Type - IMP add media_type dimension catchup;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4e323c62018057b55a;5bcd1caaa73c2502f6157da0;[];To Do;Support
37;V1 Media Type - AOL add media_type dimension catchup;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4efb007c7f9e23329a;5bcd1caaa73c2502f6157da0;[];To Do;Support
38;V1 Media Type - ADF add media_type dimension catchup;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4e271d4735435eb162;5bcd1caaa73c2502f6157da0;[];To Do;Support
39;Exploration - Workshop 1;[{u'color': None, u'id': u'5bcd17fc4d28182c2e99778c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Custom_User'}, {u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bcd8c4e64125b339b7610e8;5bcd1caaa73c2502f6157da0;[5b9660ed32342874a47d0328];To Do;DPS
40;V1 Media Type - FWL add media_type dimension catchup;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4e92e58319979c9f5b;5bcd1caaa73c2502f6157da0;[];To Do;Support
41;V1 Media Type - TDS add media_type dimension catchup;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4ee2d024339316ff40;5bcd1caaa73c2502f6157da0;[];To Do;Support
42;V1 Media Type - TPL add media_type dimension catchup;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4eeb24c92a49536bb0;5bcd1caaa73c2502f6157da0;[];To Do;Support
43;Daily collect setting adaptation - GDX Scraper - déploiement;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'red', u'id': u'5bc90376a724a908c08b213b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'PI'}];;;5bcd8c4e87c21d354abe1097;5bcd1caaa73c2502f6157da0;[5b11207755e4e706bb81a64a, 5b14fe940ea3caecf2730da7];To Do;PI
44;V1 Media Type - AOL add media_type dimension ETL;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bcd8c4e380945261ef7d7ab;5bcd1caaa73c2502f6157da0;[5b9660ed32342874a47d0328];To Do;DPS
45;Daily collect setting adaptation - TDS - déploiement;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'red', u'id': u'5bc90376a724a908c08b213b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'PI'}];;;5bcd8c4e64125b339b7610eb;5bcd1caaa73c2502f6157da0;[5b11207755e4e706bb81a64a, 5b14fe940ea3caecf2730da7];To Do;PI
46;V1 Media Type - OBR add media_type dimension catchup;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4e22ea4447803c00c7;5bcd1caaa73c2502f6157da0;[];To Do;Support
47;Lost ad request feed - Linkedin - Design meeting;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bcd8c4e4a1caf33a6dc6b69;5bcd1caaa73c2502f6157da0;[5b9660ed32342874a47d0328, 5b9637a81b8bf6766e957210, 5b112203e6202c34415dcfde];To Do;DPS
48;V1 Media Type - AOL add media_type dimension catchup;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4edaed5a33a0dfbc17;5bcd1caaa73c2502f6157da0;[];To Do;Support
49;Exploration - Benchmark;[{u'color': None, u'id': u'5bcd17fc4d28182c2e99778c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Custom_User'}, {u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bcd8c4d9e7424724673c900;5bcd1caaa73c2502f6157da0;[5b8cf2c5f8cda84582e08b75];To Do;DPS
